2010.91 83.9638
2010.92 83.9708
2010.93 83.9779
2010.94 83.9849
2010.95 83.9919
2010.96 83.9989
2010.97 84.0059
2010.98 84.013
2010.99 84.02
2011 84.027
2011.01 84.049
2011.02 84.071
2011.03 84.0931
2011.04 84.1151
2011.05 84.1371
2011.06 84.1591
2011.07 84.1811
2011.08 84.2032
2011.09 84.2252
2011.1 84.2472
2011.11 84.2692
2011.12 84.2912
2011.13 84.3133
2011.14 84.3353
2011.15 84.3573
2011.16 84.3793
2011.17 84.4013
2011.18 84.4234
2011.19 84.4454
2011.2 84.4674
2011.21 84.4894
2011.22 84.5114
2011.23 84.5335
2011.24 84.5555
2011.25 84.5775
2011.26 84.5995
2011.27 84.6215
2011.28 84.6436
2011.29 84.6656
2011.3 84.6876
2011.31 84.7096
2011.32 84.7316
2011.33 84.7537
2011.34 84.7757
2011.35 84.7977
2011.36 84.8197
2011.37 84.8417
2011.38 84.8638
2011.39 84.8858
2011.4 84.9078
2011.41 84.9298
2011.42 84.9518
2011.43 84.9739
2011.44 84.9959
2011.45 85.0179
2011.46 85.0399
2011.47 85.0619
2011.48 85.084
2011.49 85.106
2011.5 85.128
2011.51 85.15
2011.52 85.172
2011.53 85.1941
2011.54 85.2161
2011.55 85.2381
2011.56 85.2601
2011.57 85.2821
2011.58 85.3042
2011.59 85.3262
2011.6 85.3482
2011.61 85.3702
2011.62 85.3922
2011.63 85.4143
2011.64 85.4363
2011.65 85.4583
2011.66 85.4803
2011.67 85.5023
2011.68 85.5244
2011.69 85.5464
2011.7 85.5684
2011.71 85.5904
2011.72 85.6124
2011.73 85.6345
2011.74 85.6565
2011.75 85.6785
2011.76 85.7005
2011.77 85.7225
2011.78 85.7446
2011.79 85.7666
2011.8 85.7886
2011.81 85.8106
2011.82 85.8326
2011.83 85.8547
2011.84 85.8767
2011.85 85.8987
2011.86 85.9207
2011.87 85.9427
2011.88 85.9648
2011.89 85.9868
2011.9 86.0088
2011.91 86.0308
2011.92 86.0528
2011.93 86.0749
2011.94 86.0969
2011.95 86.1189
2011.96 86.1409
2011.97 86.1629
2011.98 86.185
2011.99 86.207
2012 86.229
2012.01 86.2324
2012.02 86.2358
2012.03 86.2392
2012.04 86.2426
2012.05 86.246
2012.06 86.2495
2012.07 86.2529
2012.08 86.2563
2012.09 86.2597
2012.1 86.2631
2012.11 86.2665
2012.12 86.2699
2012.13 86.2733
2012.14 86.2767
2012.15 86.2802
2012.16 86.2836
2012.17 86.287
2012.18 86.2904
2012.19 86.2938
2012.2 86.2972
2012.21 86.3006
2012.22 86.304
2012.23 86.3074
2012.24 86.3108
2012.25 86.3143
2012.26 86.3177
2012.27 86.3211
2012.28 86.3245
2012.29 86.3279
2012.3 86.3313
2012.31 86.3347
2012.32 86.3381
2012.33 86.3415
2012.34 86.3449
2012.35 86.3483
2012.36 86.3518
2012.37 86.3552
2012.38 86.3586
2012.39 86.362
2012.4 86.3654
2012.41 86.3688
2012.42 86.3722
2012.43 86.3756
2012.44 86.379
2012.45 86.3825
2012.46 86.3859
2012.47 86.3893
2012.48 86.3927
2012.49 86.3961
2012.5 86.3995
2012.51 86.4029
2012.52 86.4063
2012.53 86.4097
2012.54 86.4131
2012.55 86.4165
2012.56 86.42
2012.57 86.4234
2012.58 86.4268
2012.59 86.4302
2012.6 86.4336
2012.61 86.437
2012.62 86.4404
2012.63 86.4438
2012.64 86.4472
2012.65 86.4507
2012.66 86.4541
2012.67 86.4575
2012.68 86.4609
2012.69 86.4643
2012.7 86.4677
2012.71 86.4711
2012.72 86.4745
2012.73 86.4779
2012.74 86.4813
2012.75 86.4847
2012.76 86.4882
2012.77 86.4916
2012.78 86.495
2012.79 86.4984
2012.8 86.5018
2012.81 86.5052
2012.82 86.5086
2012.83 86.512
2012.84 86.5154
2012.85 86.5188
2012.86 86.5223
2012.87 86.5257
2012.88 86.5291
2012.89 86.5325
2012.9 86.5359
2012.91 86.5393
2012.92 86.5427
2012.93 86.5461
2012.94 86.5495
2012.95 86.553
2012.96 86.5564
2012.97 86.5598
2012.98 86.5632
2012.99 86.5666
2013 86.57
2013.01 86.5915
2013.02 86.613
2013.03 86.6345
2013.04 86.656
2013.05 86.6775
2013.06 86.6991
2013.07 86.7206
2013.08 86.7421
2013.09 86.7636
2013.1 86.7851
2013.11 86.8066
2013.12 86.8281
2013.13 86.8496
2013.14 86.8711
2013.15 86.8927
2013.16 86.9142
2013.17 86.9357
2013.18 86.9572
2013.19 86.9787
2013.2 87.0002
2013.21 87.0217
2013.22 87.0432
2013.23 87.0647
2013.24 87.0862
2013.25 87.1077
2013.26 87.1293
2013.27 87.1508
2013.28 87.1723
2013.29 87.1938
2013.3 87.2153
2013.31 87.2368
2013.32 87.2583
2013.33 87.2798
2013.34 87.3013
2013.35 87.3228
2013.36 87.3444
2013.37 87.3659
2013.38 87.3874
2013.39 87.4089
2013.4 87.4304
2013.41 87.4519
2013.42 87.4734
2013.43 87.4949
2013.44 87.5164
2013.45 87.538
2013.46 87.5595
2013.47 87.581
2013.48 87.6025
2013.49 87.624
2013.5 87.6455
2013.51 87.667
2013.52 87.6885
2013.53 87.71
2013.54 87.7315
2013.55 87.753
2013.56 87.7746
2013.57 87.7961
2013.58 87.8176
2013.59 87.8391
2013.6 87.8606
2013.61 87.8821
2013.62 87.9036
2013.63 87.9251
2013.64 87.9466
2013.65 87.9682
2013.66 87.9897
2013.67 88.0112
